Title,Description,Thumbnail url,Channel name,Views,Likes,Comments,Duration in seconds,Duration in minutes,Duration in timestamp,Duration,Uploaded Time,Video url,Tags,Tags (in description),Emails (in description),Links (in description)
Understanding Your Data | Day 19 | 100 Days of Machine Learning,"Quality data is fundamental to any data science engagement. To gain actionable insights, the appropriate data must be sourced and cleansed. Understanding Your Data is the foundational step in any data analysis, involving exploring data characteristics, patterns, and relationships to gain insights.

It is important at the beginning of a project to consider potential harms from your tool. These harms can be caused by designing for only a narrow group of users, having insufficient representation of sub-populations, or human labelers favoring a privileged group.

Machine learning discovers and generalizes patterns in the data and could, therefore, replicate bias. If a group is under-represented, the machine learning model has fewer examples to learn from, resulting in reduced accuracy for those individuals in this group.

When implementing these models at scale, it can result in a large number of biased decisions, harming a large number of people. Ensure you have evaluated risks and have techniques in place to mitigate them.

============================
Do you want to learn from me?
Check my affordable mentorship program at : https://learnwith.campusx.in/s/store
============================

📱 Grow with us:
CampusX' LinkedIn: https://www.linkedin.com/company/campusx-official
CampusX on Instagram for daily tips: https://www.instagram.com/campusx.official
My LinkedIn: https://www.linkedin.com/in/nitish-singh-03412789
Discord: https://discord.gg/PsWu8R87Z8
Instagram: https://www.instagram.com/campusx.official
E-mail us at support@campusx.in

⌚Time Stamps⌚

00:00 - Intro
00:27 - Understanding your data
00:53 - Asking Basic Questions to your Data
03:00 - How big is the data?
03:35 - How does the data looks like?
05:02 - What is the data type of columns?
06:50 - Are there any missing values?
08:39 - How does the data looks mathematically?
10:25 - Are there any duplicate values?
11:27 - How is the Corelation between the columns?",https://i.ytimg.com/vi/mJlRTUuVr04/maxresdefault.jpg,CampusX,233587,5808,169,923,15.38,15:23,"15 Minutes, 23 Seconds",2021-04-03T14:30:03,https://www.youtube.com/watch?v=mJlRTUuVr04,"[#Education, #Engineering, #Campus, #Placement, #Skills, #Machine Learning, #Software, #Web Development, #Profile Building, #data leakage in data science, #value of data, #improve machine learning model, #ml data, #python pandas, #use data in machine learning, #data usage in ml, #campusx, #machine learning for beginners, #ml, #ai, #machine learning]",[],[support@campusx.in],"[https://discord.gg/PsWu8R87Z8, https://www.linkedin.com/company/campusx-official, https://learnwith.campusx.in/s/store, https://www.linkedin.com/in/nitish-singh-03412789, https://www.instagram.com/campusx.official]"
EDA using Univariate Analysis | Day 20 | 100 Days of Machine Learning,"The preliminary analysis of data to discover relationships between measures in the data and to gain an insight on the trends, patterns, and relationships among various entities present in the data set with the help of statistics and visualization tools is called Exploratory Data Analysis (EDA). 

Exploratory data analysis is cross-classified in two different ways where each method is either graphical or non-graphical. And then, each method is either univariate, bivariate or multivariate.

Uni means one and variate means variable, so in univariate analysis, there is only one dependable variable. The objective of the univariate analysis is to derive the data, define and summarize it, and analyze the pattern present in it. In a dataset, it explores each variable separately. It is possible for two kinds of variables- Categorical and Numerical.

Code used : https://github.com/campusx-official/100-days-of-machine-learning/tree/main/day20-univariate-analysis

============================
Do you want to learn from me?
Check my affordable mentorship program at : https://learnwith.campusx.in/s/store
============================

📱 Grow with us:
CampusX' LinkedIn: https://www.linkedin.com/company/campusx-official
CampusX on Instagram for daily tips: https://www.instagram.com/campusx.official
My LinkedIn: https://www.linkedin.com/in/nitish-singh-03412789
Discord: https://discord.gg/PsWu8R87Z8
Instagram: https://www.instagram.com/campusx.official
E-mail us at support@campusx.in

⌚Time Stamps⌚

00:00 - Intro
00:52 - What is univariate Analysis
02:00 - Types of Data
03:50 - Code Demo on Titanic Dataset
12:05 - Countplot
13:55 - Piechart
15:56 - Working with Numerical Data
19:40 - Distplot
22:05 - Boxplot",https://i.ytimg.com/vi/4HyTlbHUKSw/maxresdefault.jpg,CampusX,308920,7142,213,1831,30.52,30:31,"30 Minutes, 31 Seconds",2021-04-05T14:30:00,https://www.youtube.com/watch?v=4HyTlbHUKSw,"[#Education, #Engineering, #Campus, #Placement, #Skills, #Machine Learning, #Software, #Web Development, #Profile Building, #exploratory data analysis, #what is eda, #exploratory data analysis pandas, #objective of eda, #eda in python, #eda use case, #univariate eda, #different eda techniques, #eda in machine learning, #eda in ml, #ml for beginners, #100 days of machine learning]",[],[support@campusx.in],"[https://discord.gg/PsWu8R87Z8, https://github.com/campusx-official/100-days-of-machine-learning/tree/main/day20-univariate-analysis, https://www.linkedin.com/company/campusx-official, https://learnwith.campusx.in/s/store, https://www.linkedin.com/in/nitish-singh-03412789, https://www.instagram.com/campusx.official]"
EDA using Bivariate and Multivariate Analysis | Day 21 | 100 Days of Machine Learning,"Exploratory Data Analysis (EDA) through Bivariate and Multivariate Analysis examines relationships between two or more variables, uncovering patterns and insights in the data.

Code used: https://github.com/campusx-official/100-days-of-machine-learning/tree/main/day21-bivariate-analysis

============================
Do you want to learn from me?
Check my affordable mentorship program at : https://learnwith.campusx.in/s/store
============================

📱 Grow with us:
CampusX' LinkedIn: https://www.linkedin.com/company/campusx-official
CampusX on Instagram for daily tips: https://www.instagram.com/campusx.official
My LinkedIn: https://www.linkedin.com/in/nitish-singh-03412789
Discord: https://discord.gg/PsWu8R87Z8
Instagram: https://www.instagram.com/campusx.official
E-mail us at support@campusx.in

⌚Time Stamps⌚

00:00 - Intro
00:46 - Agenda
03:10 - ScatterPlot (Numerical to Numerical)
09:05 - Bar Plot (Numerical to Categorical)
13:37 - Box Plot (Numerical to Categorical)
15:30 - DistPlot (Numerical to Categorical)
20:13 - HeatMap (Categorical to Categorical)
26:28 - ClusterMap (Categorical to Categorical)
28:48 - Pairplot
31:50 - LinePlot (Numerical to Numerical)",https://i.ytimg.com/vi/6D3VtEfCw7w/maxresdefault.jpg,CampusX,261395,6311,273,2283,38.05,38:03,"38 Minutes, 3 Seconds",2021-04-06T14:30:00,https://www.youtube.com/watch?v=6D3VtEfCw7w,"[#Education, #Engineering, #Campus, #Placement, #Skills, #Machine Learning, #Software, #Web Development, #Profile Building]",[],[support@campusx.in],"[https://discord.gg/PsWu8R87Z8, https://github.com/campusx-official/100-days-of-machine-learning/tree/main/day21-bivariate-analysis, https://www.linkedin.com/company/campusx-official, https://learnwith.campusx.in/s/store, https://www.linkedin.com/in/nitish-singh-03412789, https://www.instagram.com/campusx.official]"
Pandas Profiling | Day 22 | 100 Days of Machine Learning,"Pandas Profiling is a powerful tool for exploratory data analysis, providing a comprehensive summary and visualization of the dataset using the Pandas library.

Code used: https://github.com/campusx-official/100-days-of-machine-learning/tree/main/day22-pandas-profiling

============================
Do you want to learn from me?
Check my affordable mentorship program at : https://learnwith.campusx.in/s/store
============================

📱 Grow with us:
CampusX' LinkedIn: https://www.linkedin.com/company/campusx-official
CampusX on Instagram for daily tips: https://www.instagram.com/campusx.official
My LinkedIn: https://www.linkedin.com/in/nitish-singh-03412789
Discord: https://discord.gg/PsWu8R87Z8
Instagram: https://www.instagram.com/campusx.official
E-mail us at support@campusx.in",https://i.ytimg.com/vi/E69Lg2ZgOxg/maxresdefault.jpg,CampusX,182810,5588,302,784,13.07,13:04,"13 Minutes, 4 Seconds",2021-04-07T14:30:01,https://www.youtube.com/watch?v=E69Lg2ZgOxg,"[#Education, #Engineering, #Campus, #Placement, #Skills, #Machine Learning, #Software, #Web Development, #Profile Building]",[],[support@campusx.in],"[https://discord.gg/PsWu8R87Z8, https://www.linkedin.com/company/campusx-official, https://github.com/campusx-official/100-days-of-machine-learning/tree/main/day22-pandas-profiling, https://learnwith.campusx.in/s/store, https://www.linkedin.com/in/nitish-singh-03412789, https://www.instagram.com/campusx.official]"
What is Feature Engineering | Day 23 | 100 Days of Machine Learning,"Feature Engineering involves creating new features or modifying existing ones to improve a model's performance, helping capture hidden patterns in the data.

============================
Do you want to learn from me?
Check my affordable mentorship program at : https://learnwith.campusx.in/s/store
============================

📱 Grow with us:
CampusX' LinkedIn: https://www.linkedin.com/company/campusx-official
CampusX on Instagram for daily tips: https://www.instagram.com/campusx.official
My LinkedIn: https://www.linkedin.com/in/nitish-singh-03412789
Discord: https://discord.gg/PsWu8R87Z8
Instagram: https://www.instagram.com/campusx.official
E-mail us at support@campusx.in

⌚Time Stamps⌚

00:00 - Intro
01:05 - What is feature Engineering?
04:05 - Classifying feature Engineering
06:19 - Missing Values Imputation
08:10 - Handling Categorical Values
09:56 - Outlier Detection
11:30 - Feature Scaling
13:57 - Feature Construction
16:40 - Feature Selection
20:12 - Feature Extraction",https://i.ytimg.com/vi/sluoVhT0ehg/maxresdefault.jpg,CampusX,355492,7922,180,1492,24.87,24:52,"24 Minutes, 52 Seconds",2021-04-08T14:43:42,https://www.youtube.com/watch?v=sluoVhT0ehg,"[#Education, #Engineering, #Campus, #Placement, #Skills, #Machine Learning, #Software, #Web Development, #Profile Building]",[],[support@campusx.in],"[https://discord.gg/PsWu8R87Z8, https://www.linkedin.com/company/campusx-official, https://learnwith.campusx.in/s/store, https://www.linkedin.com/in/nitish-singh-03412789, https://www.instagram.com/campusx.official]"
Feature Scaling - Standardization | Day 24 | 100 Days of Machine Learning,"Standardization transforms numerical features to have a mean of 0 and a standard deviation of 1, aiding in comparing and interpreting features with different scales.

Code used : https://github.com/campusx-official/100-days-of-machine-learning/tree/main/day24-standardization

============================
Do you want to learn from me?
Check my affordable mentorship program at : https://learnwith.campusx.in/s/store
============================

📱 Grow with us:
CampusX' LinkedIn: https://www.linkedin.com/company/campusx-official
CampusX on Instagram for daily tips: https://www.instagram.com/campusx.official
My LinkedIn: https://www.linkedin.com/in/nitish-singh-03412789
Discord: https://discord.gg/PsWu8R87Z8
Instagram: https://www.instagram.com/campusx.official
E-mail us at support@campusx.in

⌚Time Stamps⌚

00:00 - Intro
01:10 - What is feature scaling?
02:16 - Why do we need feature scaling?
04:58 - Types of feature scaling
06:00 - Standardization - Intuition
13:55 - Code Example and Impact of Outliers
23:20 - Why scaling is important?
28:22 - When should you use Standardization?",https://i.ytimg.com/vi/1Yw9sC0PNwY/maxresdefault.jpg,CampusX,337476,8104,375,1958,32.63,32:38,"32 Minutes, 38 Seconds",2021-04-09T14:32:00,https://www.youtube.com/watch?v=1Yw9sC0PNwY,"[#Education, #Engineering, #Campus, #Placement, #Skills, #Machine Learning, #Software, #Web Development, #Profile Building]",[],[support@campusx.in],"[https://discord.gg/PsWu8R87Z8, https://www.linkedin.com/company/campusx-official, https://learnwith.campusx.in/s/store, https://www.linkedin.com/in/nitish-singh-03412789, https://github.com/campusx-official/100-days-of-machine-learning/tree/main/day24-standardization, https://www.instagram.com/campusx.official]"
Feature Scaling - Normalization | MinMaxScaling | MaxAbsScaling | RobustScaling,"Normalization, also known as Min-Max Scaling, is a technique that brings numerical features to a standard scale, preventing certain features from dominating others in the model.

Code used: https://github.com/campusx-official/100-days-of-machine-learning/tree/main/day25-normalization

============================
Do you want to learn from me?
Check my affordable mentorship program at : https://learnwith.campusx.in/s/store
============================

📱 Grow with us:
CampusX' LinkedIn: https://www.linkedin.com/company/campusx-official
CampusX on Instagram for daily tips: https://www.instagram.com/campusx.official
My LinkedIn: https://www.linkedin.com/in/nitish-singh-03412789
Discord: https://discord.gg/PsWu8R87Z8
Instagram: https://www.instagram.com/campusx.official
E-mail us at support@campusx.in

⌚Time Stamps⌚

00:00 - Intro
00:30 - What is Normalization
03:20 - MinMaxScaling Intuition
08:15 - Code Example
14:43 - Mean Normalization
16:52 - MaxAbsScaling
18:20 - Robust Scaling
20:15 - Normalization vs Standardization",https://i.ytimg.com/vi/eBrGyuA2MIg/sddefault.jpg,CampusX,249168,6295,151,1411,23.52,23:31,"23 Minutes, 31 Seconds",2021-04-10T14:30:04,https://www.youtube.com/watch?v=eBrGyuA2MIg,"[#Education, #Engineering, #Campus, #Placement, #Skills, #Machine Learning, #Software, #Web Development, #Profile Building]",[],[support@campusx.in],"[https://discord.gg/PsWu8R87Z8, https://www.linkedin.com/company/campusx-official, https://learnwith.campusx.in/s/store, https://www.linkedin.com/in/nitish-singh-03412789, https://www.instagram.com/campusx.official, https://github.com/campusx-official/100-days-of-machine-learning/tree/main/day25-normalization]"
Encoding Categorical Data | Ordinal Encoding | Label Encoding,"Encoding Categorical Data involves techniques like Ordinal Encoding and Label Encoding, which assign numeric values to categorical variables, facilitating model interpretation.

Code used : https://github.com/campusx-official/100-days-of-machine-learning/tree/main/day26-ordinal-encoding

============================
Do you want to learn from me?
Check my affordable mentorship program at : https://learnwith.campusx.in/s/store
============================

📱 Grow with us:
CampusX' LinkedIn: https://www.linkedin.com/company/campusx-official
CampusX on Instagram for daily tips: https://www.instagram.com/campusx.official
My LinkedIn: https://www.linkedin.com/in/nitish-singh-03412789
Discord: https://discord.gg/PsWu8R87Z8
Instagram: https://www.instagram.com/campusx.official
E-mail us at support@campusx.in

⌚Time Stamps⌚

00:00 - Intro
00:35 - Revision
03:06 - What is Ordinal data
05:27 - Label Encoding
07:09 - How ordinal encoding works?
09:20 - Code Example",https://i.ytimg.com/vi/w2GglmYHfmM/maxresdefault.jpg,CampusX,250784,5782,192,1193,19.88,19:53,"19 Minutes, 53 Seconds",2021-04-12T16:55:33,https://www.youtube.com/watch?v=w2GglmYHfmM,"[#Education, #Engineering, #Campus, #Placement, #Skills, #Machine Learning, #Software, #Web Development, #Profile Building]",[],[support@campusx.in],"[https://discord.gg/PsWu8R87Z8, https://www.linkedin.com/company/campusx-official, https://learnwith.campusx.in/s/store, https://www.linkedin.com/in/nitish-singh-03412789, https://github.com/campusx-official/100-days-of-machine-learning/tree/main/day26-ordinal-encoding, https://www.instagram.com/campusx.official]"
One Hot Encoding | Handling Categorical Data | Day 27 | 100 Days of Machine Learning,"One Hot Encoding is a method to convert categorical data into a binary matrix, addressing the challenges posed by categorical variables in machine learning models.

Code used: https://github.com/campusx-official/100-days-of-machine-learning/tree/main/day27-one-hot-encoding

============================
Do you want to learn from me?
Check my affordable mentorship program at : https://learnwith.campusx.in/s/store
============================

📱 Grow with us:
CampusX' LinkedIn: https://www.linkedin.com/company/campusx-official
CampusX on Instagram for daily tips: https://www.instagram.com/campusx.official
My LinkedIn: https://www.linkedin.com/in/nitish-singh-03412789
Discord: https://discord.gg/PsWu8R87Z8
Instagram: https://www.instagram.com/campusx.official
E-mail us at support@campusx.in

⌚Time Stamps⌚

00:00 - Intro
00:28 - Revision
02:39 - One Hot Encoding
05:40 - Dummy Variable Trap
10:10 - OHE using most frequent variables
12:15 - Code Example
18:30 - Code Example using SKlearn",https://i.ytimg.com/vi/U5oCv3JKWKA/maxresdefault.jpg,CampusX,260546,6188,216,1812,30.2,30:12,"30 Minutes, 12 Seconds",2021-04-13T14:30:05,https://www.youtube.com/watch?v=U5oCv3JKWKA,"[#Education, #Engineering, #Campus, #Placement, #Skills, #Machine Learning, #Software, #Web Development, #Profile Building]",[],[support@campusx.in],"[https://discord.gg/PsWu8R87Z8, https://www.linkedin.com/company/campusx-official, https://learnwith.campusx.in/s/store, https://www.linkedin.com/in/nitish-singh-03412789, https://github.com/campusx-official/100-days-of-machine-learning/tree/main/day27-one-hot-encoding, https://www.instagram.com/campusx.official]"
Column Transformer in Machine Learning | How to use ColumnTransformer in Sklearn,"Column Transformer allows the application of different transformations to different subsets of features, enabling tailored preprocessing for various types of data.

Code used : https://github.com/campusx-official/100-days-of-machine-learning/tree/main/day28-column-transformer

============================
Do you want to learn from me?
Check my affordable mentorship program at : https://learnwith.campusx.in/s/store
============================

📱 Grow with us:
CampusX' LinkedIn: https://www.linkedin.com/company/campusx-official
CampusX on Instagram for daily tips: https://www.instagram.com/campusx.official
My LinkedIn: https://www.linkedin.com/in/nitish-singh-03412789
Discord: https://discord.gg/PsWu8R87Z8
Instagram: https://www.instagram.com/campusx.official
E-mail us at support@campusx.in",https://i.ytimg.com/vi/5TVj6iEBR4I/maxresdefault.jpg,CampusX,220174,5545,212,941,15.68,15:41,"15 Minutes, 41 Seconds",2021-04-14T14:30:00,https://www.youtube.com/watch?v=5TVj6iEBR4I,"[#Education, #Engineering, #Campus, #Placement, #Skills, #Machine Learning, #Software, #Web Development, #Profile Building]",[],[support@campusx.in],"[https://discord.gg/PsWu8R87Z8, https://www.linkedin.com/company/campusx-official, https://learnwith.campusx.in/s/store, https://www.linkedin.com/in/nitish-singh-03412789, https://www.instagram.com/campusx.official, https://github.com/campusx-official/100-days-of-machine-learning/tree/main/day28-column-transformer]"
Machine Learning Pipelines A-Z | Day 29 | 100 Days of Machine Learning,"Machine Learning Pipelines streamline the end-to-end process of model building, evaluation, and deployment, ensuring a systematic and reproducible workflow.

Code Used : https://github.com/campusx-official/100-days-of-machine-learning/tree/main/day29-sklearn-pipelines

============================
Do you want to learn from me?
Check my affordable mentorship program at : https://learnwith.campusx.in/s/store
============================

📱 Grow with us:
CampusX' LinkedIn: https://www.linkedin.com/company/campusx-official
CampusX on Instagram for daily tips: https://www.instagram.com/campusx.official
My LinkedIn: https://www.linkedin.com/in/nitish-singh-03412789
Discord: https://discord.gg/PsWu8R87Z8
Instagram: https://www.instagram.com/campusx.official
E-mail us at support@campusx.in

⌚Time Stamps⌚

00:00 - Intro
00:32 - SKLearn Pipelines
03:42 - Example through Titanic Dataset
06:12 - Train/Test/Split
07:15 - Applying Imputation
13:30 - Pickling the model
21:35 - Strategy for the Pipeline
30:00 - Creating Pipeline
30:43 - Pipeline vs make_pipeline
33:40 - Explore the pipeline
39:20 - Cross Validation using Pipeline",https://i.ytimg.com/vi/xOccYkgRV4Q/maxresdefault.jpg,CampusX,312884,8289,570,2739,45.65,45:39,"45 Minutes, 39 Seconds",2021-04-15T15:00:41,https://www.youtube.com/watch?v=xOccYkgRV4Q,"[#Education, #Engineering, #Campus, #Placement, #Skills, #Machine Learning, #Software, #Web Development, #Profile Building]",[],[support@campusx.in],"[https://discord.gg/PsWu8R87Z8, https://www.linkedin.com/company/campusx-official, https://learnwith.campusx.in/s/store, https://www.linkedin.com/in/nitish-singh-03412789, https://github.com/campusx-official/100-days-of-machine-learning/tree/main/day29-sklearn-pipelines, https://www.instagram.com/campusx.official]"
Function Transformer | Log Transform | Reciprocal Transform | Square Root Transform,"Function Transformer is a versatile tool for transforming features, with Log and Reciprocal Transforms being useful for handling skewed or non-linear data.

Code Used : https://github.com/campusx-official/100-days-of-machine-learning/tree/main/day30-function-transformer

============================
Do you want to learn from me?
Check my affordable mentorship program at : https://learnwith.campusx.in/s/store
============================

📱 Grow with us:
CampusX' LinkedIn: https://www.linkedin.com/company/campusx-official
CampusX on Instagram for daily tips: https://www.instagram.com/campusx.official
My LinkedIn: https://www.linkedin.com/in/nitish-singh-03412789
Discord: https://discord.gg/PsWu8R87Z8
Instagram: https://www.instagram.com/campusx.official
E-mail us at support@campusx.in

⌚Time Stamps⌚

00:00 - Intro
00:23 - Revision - Mathematical Transformations
05:40 - Function Transformer
07:15 - How to find if the data is normal?
08:46 - QQ Plots
11:10 - Log Transform
14:08 - Three more transforms
14:10 - Reciprocal Transform
15:04 - Square Transform
15:57 - Example with Titanic Dataset",https://i.ytimg.com/vi/cTjj3LE8E90/maxresdefault.jpg,CampusX,201808,4289,130,1933,32.22,32:13,"32 Minutes, 13 Seconds",2021-04-16T14:38:42,https://www.youtube.com/watch?v=cTjj3LE8E90,"[#Education, #Engineering, #Campus, #Placement, #Skills, #Machine Learning, #Software, #Web Development, #Profile Building]",[],[support@campusx.in],"[https://discord.gg/PsWu8R87Z8, https://www.linkedin.com/company/campusx-official, https://learnwith.campusx.in/s/store, https://www.linkedin.com/in/nitish-singh-03412789, https://github.com/campusx-official/100-days-of-machine-learning/tree/main/day30-function-transformer, https://www.instagram.com/campusx.official]"
Power Transformer | Box - Cox Transform | Yeo - Johnson Transform,"Power Transformer, including the Box-Cox Transform, is a method used to stabilize and normalize the distribution of data by applying power transformations.

Code used : https://github.com/campusx-official/100-days-of-machine-learning/tree/main/day31-power-transformer

============================
Do you want to learn from me?
Check my affordable mentorship program at : https://learnwith.campusx.in/s/store
============================

📱 Grow with us:
CampusX' LinkedIn: https://www.linkedin.com/company/campusx-official
CampusX on Instagram for daily tips: https://www.instagram.com/campusx.official
My LinkedIn: https://www.linkedin.com/in/nitish-singh-03412789
Discord: https://discord.gg/PsWu8R87Z8
Instagram: https://www.instagram.com/campusx.official
E-mail us at support@campusx.in

⌚Time Stamps⌚

00:00 - Intro
00:22 - Revision
01:35 - Box Cox Transform
04:40 - Yeo - Johnson Transform
05:50 - Code Example",https://i.ytimg.com/vi/lV_Z4HbNAx0/maxresdefault.jpg,CampusX,148629,4155,123,1288,21.47,21:28,"21 Minutes, 28 Seconds",2021-04-17T14:30:05,https://www.youtube.com/watch?v=lV_Z4HbNAx0,"[#Education, #Engineering, #Campus, #Placement, #Skills, #Machine Learning, #Software, #Web Development, #Profile Building]",[],[support@campusx.in],"[https://discord.gg/PsWu8R87Z8, https://www.linkedin.com/company/campusx-official, https://learnwith.campusx.in/s/store, https://www.linkedin.com/in/nitish-singh-03412789, https://www.instagram.com/campusx.official, https://github.com/campusx-official/100-days-of-machine-learning/tree/main/day31-power-transformer]"
Binning and Binarization | Discretization | Quantile Binning | KMeans Binning,"Binning involves grouping continuous data into discrete intervals, aiding in feature engineering. Techniques like Quantile Binning divide data based on quantiles, while KMeans Binning uses clustering. Binarization transforms numerical values into binary format, simplifying data representation. These methods contribute to efficient data handling and analysis.

Code Used : https://github.com/campusx-official/100-days-of-machine-learning/tree/main/day32-binning-and-binarization

============================
Do you want to learn from me?
Check my affordable mentorship program at : https://learnwith.campusx.in/s/store
============================

📱 Grow with us:
CampusX' LinkedIn: https://www.linkedin.com/company/campusx-official
CampusX on Instagram for daily tips: https://www.instagram.com/campusx.official
My LinkedIn: https://www.linkedin.com/in/nitish-singh-03412789
Discord: https://discord.gg/PsWu8R87Z8
Instagram: https://www.instagram.com/campusx.official
E-mail us at support@campusx.in

⌚Time Stamps⌚

00:00 - Intro
00:14 - Encoding Numerical Features
03:37 - What is Discretization?
06:14 - Types of Discretization
08:05 - Equal Width/Uniform Binning
11:50 - Equal Frequency / Quantile Binning
14:47 - KMeans Binning
19:57 - Encoding the discretized variable
21:45 - Example thorugh Code
31:00 - Custom/Domain based Binning
32:32 - Binarization
34:04 - Example",https://i.ytimg.com/vi/kKWsJGKcMvo/maxresdefault.jpg,CampusX,158056,3712,110,2305,38.42,38:25,"38 Minutes, 25 Seconds",2021-04-19T14:28:16,https://www.youtube.com/watch?v=kKWsJGKcMvo,"[#Education, #Engineering, #Campus, #Placement, #Skills, #Machine Learning, #Software, #Web Development, #Profile Building]",[],[support@campusx.in],"[https://discord.gg/PsWu8R87Z8, https://www.linkedin.com/company/campusx-official, https://learnwith.campusx.in/s/store, https://www.linkedin.com/in/nitish-singh-03412789, https://github.com/campusx-official/100-days-of-machine-learning/tree/main/day32-binning-and-binarization, https://www.instagram.com/campusx.official]"
Handling Mixed Variables | Feature Engineering,"When dealing with mixed variables (both numerical and categorical) in feature engineering, strategies involve techniques like one-hot encoding for categorical variables and scaling for numerical ones. These methods ensure compatibility and enhance the effectiveness of mixed variable data in machine learning models.

Code Used : https://github.com/campusx-official/100-days-of-machine-learning/tree/main/day33-handling-mixed-variables

============================
Do you want to learn from me?
Check my affordable mentorship program at : https://learnwith.campusx.in/s/store
============================

📱 Grow with us:
CampusX' LinkedIn: https://www.linkedin.com/company/campusx-official
CampusX on Instagram for daily tips: https://www.instagram.com/campusx.official
My LinkedIn: https://www.linkedin.com/in/nitish-singh-03412789
Discord: https://discord.gg/PsWu8R87Z8
E-mail us at support@campusx.in",https://i.ytimg.com/vi/9xiX-I5_LQY/maxresdefault.jpg,CampusX,108306,3206,67,730,12.17,12:10,"12 Minutes, 10 Seconds",2021-04-20T14:30:00,https://www.youtube.com/watch?v=9xiX-I5_LQY,"[#Education, #Engineering, #Campus, #Placement, #Skills, #Machine Learning, #Software, #Web Development, #Profile Building]",[],[support@campusx.in],"[https://discord.gg/PsWu8R87Z8, https://www.linkedin.com/company/campusx-official, https://learnwith.campusx.in/s/store, https://www.linkedin.com/in/nitish-singh-03412789, https://github.com/campusx-official/100-days-of-machine-learning/tree/main/day33-handling-mixed-variables, https://www.instagram.com/campusx.official]"
Handling Date and Time Variables | Day 34 | 100 Days of Machine Learning,"Managing date and time variables is crucial for effective data analysis. Techniques include parsing and extracting components, creating new features, and handling missing values through imputation or interpolation. These practices ensure accurate and meaningful utilization of date and time information in your dataset.

Code Used: https://github.com/campusx-official/100-days-of-machine-learning/tree/main/day34-handling-date-and-time

============================
Do you want to learn from me?
Check my affordable mentorship program at : https://learnwith.campusx.in/s/store
============================

📱 Grow with us:
CampusX' LinkedIn: https://www.linkedin.com/company/campusx-official
CampusX on Instagram for daily tips: https://www.instagram.com/campusx.official
My LinkedIn: https://www.linkedin.com/in/nitish-singh-03412789
Discord: https://discord.gg/PsWu8R87Z8
E-mail us at support@campusx.in",https://i.ytimg.com/vi/J73mvgG9fFs/maxresdefault.jpg,CampusX,103891,3700,82,858,14.3,14:18,"14 Minutes, 18 Seconds",2021-04-21T14:30:01,https://www.youtube.com/watch?v=J73mvgG9fFs,"[#Education, #Engineering, #Campus, #Placement, #Skills, #Machine Learning, #Software, #Web Development, #Profile Building]",[],[support@campusx.in],"[https://discord.gg/PsWu8R87Z8, https://www.linkedin.com/company/campusx-official, https://github.com/campusx-official/100-days-of-machine-learning/tree/main/day34-handling-date-and-time, https://learnwith.campusx.in/s/store, https://www.linkedin.com/in/nitish-singh-03412789, https://www.instagram.com/campusx.official]"
Handling Missing Data | Part 1 | Complete Case Analysis,"Handling missing data is an essential step in the data preprocessing pipeline, ensuring that ML models are trained on high-quality, representative datasets, leading to more accurate and reliable predictions Techniques like imputation, dropping missing values, or advanced methods such as Multiple Imputation can be employed based on the nature and impact of missing data. Choosing the right strategy ensures the reliability and accuracy of your models.

Code Used: https://github.com/campusx-official/100-days-of-machine-learning/tree/main/day35-complete-case-analysis

============================
Do you want to learn from me?
Check my affordable mentorship program at : https://learnwith.campusx.in/s/store
============================

📱 Grow with us:
CampusX' LinkedIn: https://www.linkedin.com/company/campusx-official
CampusX on Instagram for daily tips: https://www.instagram.com/campusx.official
My LinkedIn: https://www.linkedin.com/in/nitish-singh-03412789
Discord: https://discord.gg/PsWu8R87Z8
E-mail us at support@campusx.in

⌚Time Stamps⌚

00:00 - Intro
00:58 - Handling Missing Data
05:50 - Complete Case Analysis [CCA]
07:09 - Assumption for CCA
09:38 - Advantages and Disadvantages of CCA
11:39 - When to use CCA?
13:24 - Code Example",https://i.ytimg.com/vi/aUnNWZorGmk/maxresdefault.jpg,CampusX,167334,4462,99,1494,24.9,24:54,"24 Minutes, 54 Seconds",2021-04-22T14:30:00,https://www.youtube.com/watch?v=aUnNWZorGmk,"[#Education, #Engineering, #Campus, #Placement, #Skills, #Machine Learning, #Software, #Web Development, #Profile Building]",[],[support@campusx.in],"[https://discord.gg/PsWu8R87Z8, https://www.linkedin.com/company/campusx-official, https://learnwith.campusx.in/s/store, https://www.linkedin.com/in/nitish-singh-03412789, https://www.instagram.com/campusx.official, https://github.com/campusx-official/100-days-of-machine-learning/tree/main/day35-complete-case-analysis]"
